"source_file","page","list_title","document_notes","location_group","section","producer","item","ano","qty","posicion","raw_line"
"usa_y_sudafrica_TO.pdf","1","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 2","","Kistler","Sonoma Coast","2023","3","Balda 1","Sonoma Coast 2023 3 Balda 1"
"usa_y_sudafrica_TO.pdf","1","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 2","","Kongsgaard","Syrah – Napa Valley","2020","3","Balda 1","Syrah – Napa Valley 2020 3 Balda 1"
"usa_y_sudafrica_TO.pdf","1","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 2","","Kongsgaard","Syrah – Napa Valley","2022","3","Balda 1","Syrah – Napa Valley 2022 3 Balda 1"
"usa_y_sudafrica_TO.pdf","1","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 2","","Vérité","La Joie – Sonoma County","2013","2","Balda 2","La Joie – Sonoma County 2013 2 Balda 2"
"usa_y_sudafrica_TO.pdf","2","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 3","","Promontory","Napa Valley","2015","3","Balda 1","Napa Valley 2015 3 Balda 1"
"usa_y_sudafrica_TO.pdf","2","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 3","","Promontory","Napa Valley","2016","2","Balda 4","Napa Valley 2016 2 Balda 4"
"usa_y_sudafrica_TO.pdf","2","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 3","","Promontory","Napa Valley","2018","3","Balda 1","Napa Valley 2018 3 Balda 1"
"usa_y_sudafrica_TO.pdf","2","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 3","","Promontory","Napa Valley","2019","3","Balda 1","Napa Valley 2019 3 Balda 1"
"usa_y_sudafrica_TO.pdf","2","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 3","","Racines","La Rinconada Vineyard – Lompoc, CA","2019","3","Balda 2","La Rinconada Vineyard – Lompoc, CA 2019 3 Balda 2"
"usa_y_sudafrica_TO.pdf","2","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 3","","Racines","La Rinconada Vineyard – Lompoc, CA","2020","1","Balda 2","La Rinconada Vineyard – Lompoc, CA 2020 1 Balda 2"
"usa_y_sudafrica_TO.pdf","2","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 3","","Racines","La Rinconada Vineyard – Lompoc, CA","2022","3","Balda 2","La Rinconada Vineyard – Lompoc, CA 2022 3 Balda 2"
"usa_y_sudafrica_TO.pdf","3","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 4","","Screaming Eagle","Cabernet Sauvignon – Oakville, Napa Valley","2011","3","Balda 1","Cabernet Sauvignon – Oakville, Napa Valley 2011 3 Balda 1"
"usa_y_sudafrica_TO.pdf","3","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 4","","Screaming Eagle","Cabernet Sauvignon – Oakville, Napa Valley","2012","2","Balda 1","Cabernet Sauvignon – Oakville, Napa Valley 2012 2 Balda 1"
"usa_y_sudafrica_TO.pdf","3","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 4","","Screaming Eagle","Cabernet Sauvignon – Oakville, Napa Valley","2013","3","Balda 1","Cabernet Sauvignon – Oakville, Napa Valley 2013 3 Balda 1"
"usa_y_sudafrica_TO.pdf","3","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 4","","Screaming Eagle","Cabernet Sauvignon – Oakville, Napa Valley","2019","3","Balda 2","Cabernet Sauvignon – Oakville, Napa Valley 2019 3 Balda 2"
"usa_y_sudafrica_TO.pdf","3","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 4","","Screaming Eagle","Cabernet Sauvignon – Oakville, Napa Valley","2020","1","Balda 2","Cabernet Sauvignon – Oakville, Napa Valley 2020 1 Balda 2"
"usa_y_sudafrica_TO.pdf","3","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 4","","Screaming Eagle","Cabernet Sauvignon – Oakville, Napa Valley","2021","3","Balda 3","Cabernet Sauvignon – Oakville, Napa Valley 2021 3 Balda 3"
"usa_y_sudafrica_TO.pdf","3","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 4","","Screaming Eagle","The Flight – Oakville, Napa Valley","2020","3","Balda 3","The Flight – Oakville, Napa Valley 2020 3 Balda 3"
"usa_y_sudafrica_TO.pdf","4","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 5","","Shafer","TD-9 Cabernet Sauvignon – Napa Valley","2021","3","Balda 1","TD-9 Cabernet Sauvignon – Napa Valley 2021 3 Balda 1"
"usa_y_sudafrica_TO.pdf","4","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 5","","Sine Qua Non","17th Nail in My Cranium – Ventura, CA","2005","1","Balda 2","17th Nail in My Cranium – Ventura, CA 2005 1 Balda 2"
"usa_y_sudafrica_TO.pdf","4","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 5","","Sine Qua Non","Atlantis Fe203-1b Syrah – Ventura, CA","2005","2","Balda 2","Atlantis Fe203-1b Syrah – Ventura, CA 2005 2 Balda 2"
"usa_y_sudafrica_TO.pdf","4","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 5","","Sine Qua Non","Capo dei Tutti Estate Syrah – California","2014","1","Balda 2","Capo dei Tutti Estate Syrah – California 2014 1 Balda 2"
"usa_y_sudafrica_TO.pdf","4","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 5","","Sine Qua Non","Dark Blossom Syrah – California","2011","1","Balda 3","Dark Blossom Syrah – California 2011 1 Balda 3"
"usa_y_sudafrica_TO.pdf","4","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 5","","Sine Qua Non","Dirt Vernacular Grenache – California","2016","2","Balda 3","Dirt Vernacular Grenache – California 2016 2 Balda 3"
"usa_y_sudafrica_TO.pdf","4","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 5","","Sine Qua Non","Distenta I Grenache – California","2019","2","Balda 3","Distenta I Grenache – California 2019 2 Balda 3"
"usa_y_sudafrica_TO.pdf","4","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 5","","Sine Qua Non","Distenta I Syrah – California","2019","2","Balda 4","Distenta I Syrah – California 2019 2 Balda 4"
"usa_y_sudafrica_TO.pdf","4","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 5","","Sine Qua Non","Distenta III White Wine – California","2021","2","Balda 4","Distenta III White Wine – California 2021 2 Balda 4"
"usa_y_sudafrica_TO.pdf","4","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 5","","Sine Qua Non","Eleven Confessions Vineyard – Ventura, CA","2017","1","Balda 1","Eleven Confessions Vineyard – Ventura, CA 2017 1 Balda 1"
"usa_y_sudafrica_TO.pdf","4","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 5","","Sine Qua Non","Le Chemin vers l’Hérésie Grenache – California","2015","2","Balda 2","Le Chemin vers l’Hérésie Grenache – California 2015 2 Balda 2"
"usa_y_sudafrica_TO.pdf","5","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 6","","Sine Qua Non","A Shot in the Dark Estate Syrah – California","2006","2","Balda 3","A Shot in the Dark Estate Syrah – California 2006 2 Balda 3"
"usa_y_sudafrica_TO.pdf","5","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 6","","Sine Qua Non","Le Supplément Estate Syrah – California","2013","3","Balda 1","Le Supplément Estate Syrah – California 2013 3 Balda 1"
"usa_y_sudafrica_TO.pdf","5","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 6","","Sine Qua Non","Pajarito del Amor Estate Grenache – California","2016","2","Balda 2","Pajarito del Amor Estate Grenache – California 2016 2 Balda 2"
"usa_y_sudafrica_TO.pdf","5","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 6","","Sine Qua Non","Patine Estate Syrah – California","2011","1","Balda 2","Patine Estate Syrah – California 2011 1 Balda 2"
"usa_y_sudafrica_TO.pdf","5","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 6","","Sine Qua Non","Pictures Grenache – California","2007","2","Balda 3","Pictures Grenache – California 2007 2 Balda 3"
"usa_y_sudafrica_TO.pdf","5","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 6","","Sine Qua Non","Rattrapante Estate Grenache – California","2012","2","Balda 3","Rattrapante Estate Grenache – California 2012 2 Balda 3"
"usa_y_sudafrica_TO.pdf","5","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 6","","Sine Qua Non","Stock Syrah – California","2012","2","Balda 4","Stock Syrah – California 2012 2 Balda 4"
"usa_y_sudafrica_TO.pdf","5","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 6","","Sine Qua Non","Stockholm Syndrome Estate Syrah – California","2010","3","Balda 4","Stockholm Syndrome Estate Syrah – California 2010 3 Balda 4"
"usa_y_sudafrica_TO.pdf","5","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 6","","Sine Qua Non","Syrah – California","2013","2","Balda 1","Syrah – California 2013 2 Balda 1"
"usa_y_sudafrica_TO.pdf","5","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 6","","Sine Qua Non","The Gorgeous Victim Grenache – California","2017","2","Balda 1","The Gorgeous Victim Grenache – California 2017 2 Balda 1"
"usa_y_sudafrica_TO.pdf","6","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 10","","Boekenhoutskloof","The Chocolate Block","2022","1","Balda 2 · Derecha","The Chocolate Block 2022 1 Balda 2 · Derecha"
"usa_y_sudafrica_TO.pdf","6","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 10","","Rijk’s","Touch Pinotage","2021","3","Balda 2 · Centro","Touch Pinotage 2021 3 Balda 2 · Centro"
"usa_y_sudafrica_TO.pdf","6","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 10","","Savage","Grenache","2023","2","Balda 3 · Derecha","Grenache 2023 2 Balda 3 · Derecha"
"usa_y_sudafrica_TO.pdf","6","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 10","","Shannon","Mount Bullet – South Africa","2020","6","Balda 2 · Izquierda","Mount Bullet – South Africa 2020 6 Balda 2 · Izquierda"
"usa_y_sudafrica_TO.pdf","6","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 10","","Spioenkop","1900 – Pinotage","2020","5","Balda 1","1900 – Pinotage 2020 5 Balda 1"
"usa_y_sudafrica_TO.pdf","6","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 10","","Storm","Pinot Noir – Ridge","2022","3","Balda 3 · Izquierda","Pinot Noir – Ridge 2022 3 Balda 3 · Izquierda"
"usa_y_sudafrica_TO.pdf","6","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 10","","Storm","Pinot Noir – Vrede","2022","2","Balda 3 · Centro","Pinot Noir – Vrede 2022 2 Balda 3 · Centro"
"usa_y_sudafrica_TO.pdf","7","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 9","","Salem Wine Co.","Chardonnay","2021","3","Balda 1 · Izquierda","Chardonnay 2021 3 Balda 1 · Izquierda"
"usa_y_sudafrica_TO.pdf","7","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 9","","Seven Springs","Chardonnay","2022","5","Balda 1 · Centro","Chardonnay 2022 5 Balda 1 · Centro"
"usa_y_sudafrica_TO.pdf","7","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 9","","Summum","Chardonnay","2022","3","Balda 1 · Derecha","Chardonnay 2022 3 Balda 1 · Derecha"
"usa_y_sudafrica_TO.pdf","8","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 8","","Ceritas","Chardonnay – Sonoma County","2022","3","Balda 1 · Izquierda","Chardonnay – Sonoma County 2022 3 Balda 1 · Izquierda"
"usa_y_sudafrica_TO.pdf","8","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 8","","Eisele Vineyard","Sauvignon Blanc","2021","3","Balda 1 · Centro","Sauvignon Blanc 2021 3 Balda 1 · Centro"
"usa_y_sudafrica_TO.pdf","8","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 8","","Kistler","Sonoma Coast ‘Les Noisetiers’","2022","2","Balda 1 · Derecha","Sonoma Coast ‘Les Noisetiers’ 2022 2 Balda 1 · Derecha"
"usa_y_sudafrica_TO.pdf","8","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 8","","Kongsgaard","Chardonnay – Napa Valley","2022","3","Balda 2 · Izquierda","Chardonnay – Napa Valley 2022 3 Balda 2 · Izquierda"
"usa_y_sudafrica_TO.pdf","8","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 8","","La Source","Chardonnay","2023","3","Balda 4 · Derecha","Chardonnay 2023 3 Balda 4 · Derecha"
"usa_y_sudafrica_TO.pdf","8","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 8","","Mayacamas","Chardonnay – Napa Valley","2022","3","Balda 2 · Centro","Chardonnay – Napa Valley 2022 3 Balda 2 · Centro"
"usa_y_sudafrica_TO.pdf","8","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 8","","Racines","Bentrock – Sta. Rita Hills Chardonnay","2019","5","Balda 2 · Centro","Bentrock – Sta. Rita Hills Chardonnay 2019 5 Balda 2 · Centro"
"usa_y_sudafrica_TO.pdf","8","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 8","","Racines","Sta. Rita Hills Cuvée Chardonnay","2020","6","Balda 3 · Izquierda","Sta. Rita Hills Cuvée Chardonnay 2020 6 Balda 3 · Izquierda"
"usa_y_sudafrica_TO.pdf","8","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 8","","Racines","Wenzlau Family Vineyard Chardonnay","2022","3","Balda 3 · Derecha","Wenzlau Family Vineyard Chardonnay 2022 3 Balda 3 · Derecha"
"usa_y_sudafrica_TO.pdf","8","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 8","","Sandhi","Sta. Rita Hills Chardonnay","2022","2","Balda 4 · Izquierda","Sta. Rita Hills Chardonnay 2022 2 Balda 4 · Izquierda"
"usa_y_sudafrica_TO.pdf","9","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 7","","Besson Frères","Pinot Noir","2022","3","Balda 2 · Izquierda","Pinot Noir 2022 3 Balda 2 · Izquierda"
"usa_y_sudafrica_TO.pdf","9","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 7","","Seven Springs","Pinot Noir","2022","5","Balda 2 · Centro","Pinot Noir 2022 5 Balda 2 · Centro"
"usa_y_sudafrica_TO.pdf","9","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 7","","Sine Qua Non","Subir Syrah","2016","2","Balda 1 · Centro","Subir Syrah 2016 2 Balda 1 · Centro"
"usa_y_sudafrica_TO.pdf","9","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 7","","Sine Qua Non","Testa dei Cherubini Grenache","2024","1","Balda 1 · Derecha","Testa dei Cherubini Grenache 2024 1 Balda 1 · Derecha"
"usa_y_sudafrica_TO.pdf","9","USA / Sudáfrica (TO)","Listado consolidado · Ordenado por productor (A–Z) · Todas las ubicaciones en TO","TO – Cava 7","","Sine Qua Non","Touché Syrah","2012","2","Balda 1 · Izquierda","Touché Syrah 2012 2 Balda 1 · Izquierda"
"resto_francia.pdf","1","Resto Francia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 6","PA – Cava 6","","Antoine Sanzay","Saumur-Champigny ‘Les Poyeux’","2022","5","Balda 3 · Izquierda","Saumur-Champigny ‘Les Poyeux’ 2022 5 Balda 3 · Izquierda"
"resto_francia.pdf","1","Resto Francia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 6","PA – Cava 6","","Château des Tours","Côtes-du-Rhône","2019","3","Balda 1 · Centro","Côtes-du-Rhône 2019 3 Balda 1 · Centro"
"resto_francia.pdf","1","Resto Francia","Listado consolidado · Ordenado por productor (A–Z) · Posición respetando PA – Cava 6","PA – Cava 6","","Château des Tours","Vin de Pays de Vaucluse","2019","3","Balda 1 · Derecha","Vin de Pays de Vaucluse 2019 3 Balda 1 · Derecha"
